IdReparacion,IdMoto,IdUsuario,Descripcion,Estado,FechaInicio,FechaFin,Total,Fase
958,4715,2721,mantenimiento preventivo en chequeo y filtro de aceite con pruebas posteriores.,Finalizado,2026-03-01 00:00:00,2026-03-01 00:00:00,5840,Cliente informado
959,345,3196,mantenimiento preventivo en inspección y test debido a desgaste.,Finalizado,2026-03-11 00:00:00,2026-03-01 00:00:00,5044,Entregado
960,2806,5149,servicio integral para revisión general y diagnóstico para mejorar rendimiento.,Finalizado,2026-03-29 00:00:00,2026-04-01 00:00:00,3495,Entregado
961,820,2927,servicio integral para inspección y revisión general por falla detectada.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,5394,Cliente informado
962,1946,4566,servicio integral para suspensión y biela incluyendo ajuste final.,Finalizado,2026-03-12 00:00:00,2026-03-14 00:00:00,2857,Entregado
963,83,2646,instalación y calibración de falla y chequeo incluyendo ajuste final.,Finalizado,2026-03-01 00:00:00,2026-03-01 00:00:00,1007,Entregado
964,3750,595,servicio integral para diferencial y suspensión incluyendo ajuste final.,Finalizado,2026-03-02 00:00:00,2026-03-04 00:00:00,3625,Cliente informado
965,1076,1896,corrección especializada de diagnóstico y inspección según solicitud del cliente.,Finalizado,2026-03-19 00:00:00,2026-03-23 00:00:00,3337,Entregado
966,4726,1559,corrección especializada de ruido y falla y verificación completa.,Finalizado,2026-03-23 00:00:00,2026-03-24 00:00:00,6300,Entregado
967,4980,2673,ajuste técnico de chasis y pistones para mejorar rendimiento.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,2329,Entregado
968,4133,2149,instalación y calibración de actualización de software y audio para mejorar rendimiento.,Finalizado,2026-03-21 00:00:00,2026-03-21 00:00:00,1148,Entregado
969,3909,2476,optimización del sistema cromado y tuning y verificación completa.,Finalizado,2026-02-28 00:00:00,2026-03-01 00:00:00,5939,Entregado
970,1992,4676,diagnóstico y reparación de diagnóstico y falla según solicitud del cliente.,Finalizado,2026-03-09 00:00:00,2026-03-11 00:00:00,1116,Cliente informado
971,2774,3021,ajuste técnico de niveles y filtro de aire con pruebas posteriores.,En proceso,2026-03-24 00:00:00,2026-03-25 00:00:00,1201,Cliente informado
972,4192,1891,ajuste técnico de evaluación y escaneo por falla detectada.,Finalizado,2026-03-19 00:00:00,2026-03-23 00:00:00,1025,Cliente informado
973,4311,246,diagnóstico y reparación de centralita y sistema eléctrico con pruebas posteriores.,Finalizado,2026-03-09 00:00:00,2026-03-09 00:00:00,4343,Entregado
974,1801,4163,optimización del sistema encendido y fallo eléctrico y verificación completa.,Finalizado,2026-03-09 00:00:00,2026-03-12 00:00:00,4279,Cliente informado
975,4666,3999,inspección avanzada de ruido y chequeo incluyendo ajuste final.,Finalizado,2026-03-14 00:00:00,2026-03-16 00:00:00,5060,Cliente informado
976,2852,2827,mantenimiento preventivo en cambio de aceite y balanceo debido a desgaste.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,2153,Cliente informado
977,1371,1253,revisión completa de bomba de agua y dirección por falla detectada.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,5436,Cliente informado
978,2234,5148,corrección especializada de chequeo y problema y verificación completa.,Finalizado,2026-03-10 00:00:00,2026-03-13 00:00:00,1722,Entregado
979,2902,4468,servicio integral para pantalla y custom con pruebas posteriores.,Finalizado,2026-03-01 00:00:00,2026-03-01 00:00:00,6434,Cliente informado
980,1032,1808,revisión completa de chequeo y cambio de aceite incluyendo ajuste final.,Finalizado,2026-02-28 00:00:00,2026-03-01 00:00:00,6282,Cliente informado
981,694,5056,diagnóstico y reparación de revisión y cambio de aceite por falla detectada.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,1927,Entregado
982,3744,672,diagnóstico y reparación de escape deportivo y personalización debido a desgaste.,Finalizado,2026-03-17 00:00:00,2026-03-20 00:00:00,4348,Entregado
983,2395,2543,ajuste técnico de distribución y dirección y verificación completa.,Finalizado,2026-03-25 00:00:00,2026-03-25 00:00:00,805,Entregado
984,4780,5251,ajuste técnico de velocidad y fibra de carbono debido a desgaste.,Finalizado,2026-03-17 00:00:00,2026-03-20 00:00:00,4372,Cliente informado
985,795,3736,servicio integral para lubricacion y bujías con pruebas posteriores.,Finalizado,2026-03-22 00:00:00,2026-03-12 00:00:00,5152,Cliente informado
986,4256,4120,servicio integral para alternador y centralita con pruebas posteriores.,Finalizado,2026-03-13 00:00:00,2026-03-03 00:00:00,3527,Entregado
987,3894,1817,mantenimiento preventivo en sistema eléctrico y alternador y verificación completa.,En proceso,2026-03-20 00:00:00,2026-03-22 00:00:00,5522,Cliente informado
988,95,4786,revisión completa de sensores y fallo eléctrico y verificación completa.,Entregado,2026-03-24 00:00:00,2026-03-24 00:00:00,5121,Entregado
989,3504,1781,instalación y calibración de balanceo y filtro de aceite incluyendo ajuste final.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,5873,Cliente informado
990,249,4449,servicio integral para motor de arranque y alternador incluyendo ajuste final.,Finalizado,2026-03-01 00:00:00,2026-02-19 00:00:00,5246,Entregado
991,3850,1068,ajuste técnico de inspección y ruido y verificación completa.,Finalizado,2026-03-08 00:00:00,2026-03-12 00:00:00,1647,Entregado
992,3462,3276,diagnóstico y reparación de chequeo y alineación incluyendo ajuste final.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,2765,Cliente informado
993,3658,2567,instalación y calibración de distribución y transmisión y verificación completa.,Finalizado,2026-03-17 00:00:00,2026-03-17 00:00:00,1289,Cliente informado
994,4388,595,ajuste técnico de dirección y cigüeñal por falla detectada.,En proceso,2026-03-02 00:00:00,2026-03-05 00:00:00,1163,Cliente informado
995,4256,4120,mantenimiento preventivo en inspección y revisión general por falla detectada.,Finalizado,2026-03-13 00:00:00,2026-03-03 00:00:00,4194,Entregado
996,415,4165,diagnóstico y reparación de turbo y estético por falla detectada.,Finalizado,2026-03-22 00:00:00,2026-03-26 00:00:00,2387,Cliente informado
997,4735,33,diagnóstico y reparación de chequeo y lubricacion por falla detectada.,Finalizado,2026-03-28 00:00:00,2026-03-31 00:00:00,4558,Entregado
998,4317,5047,inspección avanzada de modificación y alerón incluyendo ajuste final.,Finalizado,2026-03-17 00:00:00,2026-03-18 00:00:00,5107,Cliente informado
999,295,2386,mantenimiento preventivo en chequeo y falla incluyendo ajuste final.,Finalizado,2026-03-01 00:00:00,2026-03-03 00:00:00,2679,Entregado
1000,2651,1362,inspección avanzada de personalización y escape deportivo para mejorar rendimiento.,Finalizado,2026-03-14 00:00:00,2026-03-14 00:00:00,1900,Cliente informado
1001,1125,1519,inspección avanzada de balanceo y alineación según solicitud del cliente.,Finalizado,2026-03-12 00:00:00,2026-03-12 00:00:00,6289,Cliente informado
1002,1809,1018,corrección especializada de cigüeñal y motor para mejorar rendimiento.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,723,Entregado
1003,243,186,servicio integral para chequeo y revisión general incluyendo ajuste final.,En proceso,2026-03-02 00:00:00,2026-03-06 00:00:00,2671,Entregado
1004,1244,1736,servicio integral para audio y pintura según solicitud del cliente.,Finalizado,2026-03-10 00:00:00,2026-03-11 00:00:00,1958,Entregado
1005,1064,2683,instalación y calibración de bomba de agua y transmisión por falla detectada.,Entregado,2026-03-08 00:00:00,2026-03-12 00:00:00,2888,Cliente informado
1006,3120,3336,ajuste técnico de embrague y caja de cambios para mejorar rendimiento.,Finalizado,2026-03-09 00:00:00,2026-03-10 00:00:00,4854,Cliente informado
1007,695,4490,inspección avanzada de biela y árbol de levas debido a desgaste.,Finalizado,2026-03-17 00:00:00,2026-03-07 00:00:00,5147,Cliente informado
1008,4022,2688,revisión completa de lubricacion y filtro de aceite con pruebas posteriores.,Finalizado,2026-03-11 00:00:00,2026-03-01 00:00:00,887,Entregado
1009,2492,2461,corrección especializada de luces y fallo eléctrico debido a desgaste.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,1860,Entregado
1010,2532,3999,optimización del sistema carrocería y dirección por falla detectada.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,1714,Entregado
1011,747,2868,mantenimiento preventivo en biela y embrague incluyendo ajuste final.,Entregado,2026-03-21 00:00:00,2026-03-25 00:00:00,1772,Cliente informado
1012,383,4981,servicio integral para escaneo y chequeo para mejorar rendimiento.,Entregado,2026-03-23 00:00:00,2026-03-27 00:00:00,4021,Cliente informado
1013,584,3889,mantenimiento preventivo en alerón y performance por falla detectada.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,3412,Entregado
1014,136,3821,corrección especializada de árbol de levas y biela para mejorar rendimiento.,Finalizado,2026-03-15 00:00:00,2026-03-16 00:00:00,528,Cliente informado
1015,1006,4570,diagnóstico y reparación de biela y eje debido a desgaste.,Finalizado,2026-03-03 00:00:00,2026-03-07 00:00:00,1832,Cliente informado
1016,762,2527,servicio integral para alineación y cambio de aceite incluyendo ajuste final.,Finalizado,2026-03-07 00:00:00,2026-03-08 00:00:00,4678,Cliente informado
1017,753,2384,servicio integral para llantas deportivas y kit aerodinámico incluyendo ajuste final.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,3779,Cliente informado
1018,1009,3494,servicio integral para estético y modificación debido a desgaste.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,5741,Entregado
1019,4360,925,servicio integral para revisión y revisión y verificación completa.,Finalizado,2026-03-26 00:00:00,2026-03-29 00:00:00,2327,Cliente informado
1020,4610,4894,inspección avanzada de chequeo y revisión incluyendo ajuste final.,Finalizado,2026-03-10 00:00:00,2026-03-14 00:00:00,5677,Entregado
1021,4450,715,servicio integral para batería y fallo eléctrico incluyendo ajuste final.,Finalizado,2026-03-02 00:00:00,2026-03-03 00:00:00,2930,Entregado
1022,3462,3276,revisión completa de filtro de aceite y cambio de aceite para mejorar rendimiento.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,5475,Cliente informado
1023,2102,3884,mantenimiento preventivo en chequeo y filtro de aire debido a desgaste.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,3881,Cliente informado
1024,1013,2426,instalación y calibración de falla y problema para mejorar rendimiento.,Finalizado,2026-03-20 00:00:00,2026-03-22 00:00:00,1967,Cliente informado
1025,285,420,diagnóstico y reparación de chip y cambio color debido a desgaste.,Finalizado,2026-03-24 00:00:00,2026-03-24 00:00:00,2833,Entregado
1026,3754,4308,instalación y calibración de test y evaluación para mejorar rendimiento.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,756,Cliente informado
1027,575,5077,inspección avanzada de fallo eléctrico y batería por falla detectada.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,1066,Cliente informado
1028,3989,2360,optimización del sistema distribución y suspensión incluyendo ajuste final.,Finalizado,2026-03-12 00:00:00,2026-03-13 00:00:00,1084,Cliente informado
1029,4203,3044,diagnóstico y reparación de niveles y filtro de aire y verificación completa.,Finalizado,2026-03-19 00:00:00,2026-03-22 00:00:00,3960,Entregado
1030,969,2859,servicio integral para radiador y carrocería incluyendo ajuste final.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,6404,Entregado
1031,1095,4956,diagnóstico y reparación de lubricacion y chequeo debido a desgaste.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,863,Entregado
1032,845,4630,servicio integral para chequeo y evaluación incluyendo ajuste final.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,3053,Cliente informado
1033,4735,33,mantenimiento preventivo en motor de arranque y fallo eléctrico para mejorar rendimiento.,Finalizado,2026-03-28 00:00:00,2026-03-31 00:00:00,5522,Entregado
1034,2144,4165,instalación y calibración de falla y ruido incluyendo ajuste final.,Finalizado,2026-03-08 00:00:00,2026-03-09 00:00:00,5929,Entregado
1035,2496,180,optimización del sistema alineación y cambio de aceite y verificación completa.,En proceso,2026-03-07 00:00:00,2026-03-07 00:00:00,2214,Entregado
1036,1400,656,servicio integral para centralita y sensores incluyendo ajuste final.,En proceso,2026-03-08 00:00:00,2026-03-08 00:00:00,2290,Cliente informado
1037,1721,4490,servicio integral para bujías y filtro de aceite para mejorar rendimiento.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,5501,Cliente informado
1038,686,23,instalación y calibración de alternador y sensores con pruebas posteriores.,Finalizado,2026-03-08 00:00:00,2026-03-09 00:00:00,1750,Cliente informado
1039,948,186,optimización del sistema pintar carroceria y chip y verificación completa.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,2737,Entregado
1040,2234,5148,instalación y calibración de ruido y revisión general y verificación completa.,Finalizado,2026-03-10 00:00:00,2026-03-13 00:00:00,5514,Entregado
1041,1064,4365,instalación y calibración de falla y escaneo y verificación completa.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,5346,Entregado
1042,4261,4486,instalación y calibración de cableado y motor de arranque con pruebas posteriores.,Finalizado,2026-03-07 00:00:00,2026-03-11 00:00:00,1820,Cliente informado
1043,4486,539,mantenimiento preventivo en sistema eléctrico y luces y verificación completa.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,533,Entregado
1044,15,3767,mantenimiento preventivo en sistema eléctrico y encendido con pruebas posteriores.,Finalizado,2026-03-20 00:00:00,2026-03-22 00:00:00,5665,Cliente informado
1045,2234,5148,inspección avanzada de amortiguadores y árbol de levas incluyendo ajuste final.,Finalizado,2026-03-10 00:00:00,2026-03-13 00:00:00,4863,Entregado
1046,4515,2714,inspección avanzada de encendido y alternador para mejorar rendimiento.,Finalizado,2026-03-28 00:00:00,2026-03-31 00:00:00,1081,Cliente informado
1047,1148,1056,corrección especializada de inspección y inspección incluyendo ajuste final.,Finalizado,2026-03-25 00:00:00,2026-03-28 00:00:00,506,Cliente informado
1048,3464,4605,optimización del sistema sistema eléctrico y encendido con pruebas posteriores.,Finalizado,2026-03-06 00:00:00,2026-03-06 00:00:00,5618,Cliente informado
1049,4614,416,instalación y calibración de chasis y biela según solicitud del cliente.,Finalizado,2026-03-22 00:00:00,2026-03-26 00:00:00,6161,Entregado
1050,3173,2302,corrección especializada de alternador y centralita para mejorar rendimiento.,Finalizado,2026-03-29 00:00:00,2026-03-19 00:00:00,1611,Entregado
1051,4234,4130,mantenimiento preventivo en inspección y revisión general incluyendo ajuste final.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,5668,Entregado
1052,1368,3976,inspección avanzada de diferencial y cigüeñal con pruebas posteriores.,Finalizado,2026-03-08 00:00:00,2026-03-10 00:00:00,5315,Entregado
1053,3794,4821,servicio integral para alineación y balanceo por falla detectada.,Finalizado,2026-03-20 00:00:00,2026-03-24 00:00:00,1306,Entregado
1054,195,2633,mantenimiento preventivo en balanceo y filtro de aire y verificación completa.,Finalizado,2026-03-28 00:00:00,2026-04-01 00:00:00,1895,Cliente informado
1055,4137,1039,servicio integral para frenos y amortiguadores para mejorar rendimiento.,Finalizado,2026-03-23 00:00:00,2026-03-25 00:00:00,4525,Cliente informado
1056,4192,1891,diagnóstico y reparación de performance y modificación por falla detectada.,Finalizado,2026-03-19 00:00:00,2026-03-23 00:00:00,2435,Cliente informado
